시간 냉수_만수위	냉수_수위	냉수_최초만수위	V_NOS	V_정수추출	V_냉수에어	V_냉수입수	V_냉수추출	V_냉수배수	V_온수입수	V_온수출수	V_온수배수	V_전원	V_트레이_입수	압축기	FEEDER_CW	FEEDER_CCW	ICE_TRAY_CW	ICE_TRAY_CCW	HZ	LPM	Outage	얼음_Config	얼음_Make	얼음_우선	제빙_모드	만빙_상태	만빙_시작	만빙_출력	만빙_입력	만빙_카운터	만빙_검사시간	만빙_검사주기	Init_Step	Ready_Step	Icing_Step	정수온도	외기온도	트레이입수시간	제빙시간	스윙바	DeIcing_Step	탈빙_온도_영역	탈빙_RepeatNum	탈빙_Count	탈빙_OnOffCmd	탈빙_OnOffTime	Tray_탈빙위치	Tray_제빙위치	Tray_StartTime	Tray_MovingTime	Tray_RR_Count	Tray_RR_Wait	Tray_RCF_Cmd	Tray_RCF_CmdCount	Tray_RCF_TIME	Tray_RFD_WaitTime	Tray_ErrorIcingCount	Tray_ErrorDeIcingCount	Cold_Config	Cold_Make	Cold_TargetTempOn	Cold_TargetTempOff	Cold_현재온도	Cold_지연입수시간	Cold_추가입수시간	Cold_추가냉각	Cold_추가냉각시간	Comp_OnOff	Comp_보호시간	Comp_OnTime	Comp_OffTime	Comp_FANOnOff_1	Comp_FANOnOff_2	Comp_추가동작시간	Comp_목표RPS	Comp_현재RPS	Comp_에러코드	DrainPump_OnOff	RetryCount	RetryCmd	OnOffTime	Error	저수위	만수위	수위상태	상태	모드	목표_위치	현재_위치	ADC_TEMP_HOT_IN	TEMP_HOT_OUT	TEMP_HEATER	TEMP_ROOM	TEMP_COLD	TEMP_AMBI	TEMP_EVA_1	LEAK	SAVING_PHOTO	만빙	배수펌프_FB	UV_ICE_TANK	UV_ICE_TRAY	UV_WATER_OUT	UV_ICE_DOOR	HEATER_FB	24V_FB	12V_FB	TEMP_HOT_IN	TEMP_HOT_OUT	TEMP_HEATER	TEMP_ROOM	TEMP_COLD	TEMP_AMBI	TEMP_EVA_1	년	월	일	시	분	초	RTC레지스터	Saving_Config	상태	Dark2Light	Light2Dark	IsDark	ADC_Photo	AdcLimitSleep	AdcLimitWakeUp	TimerSleep	TimerWakeUp	Err_ColdTemp	Err_RoomTemp	Err_AmbiTemp	Err_HotInTemp	Err_HotOut	Err_HeaterTemp	Err_Eva	Err_Leak	Err_MicroDetect	Err_MircoMove	Err_DrainPump	서비스_상태	탱크열림	시간	Eep저장시간	온수_Lock	초기화	TargetOutTemp	TargetPreHeatTemp	CoolingTime	MaxTimeOut	PreHeatingTimeOut	Output	MaxTick	CurrentTick	TargetTick	히터_상_OnOff	히터_하_OnOff	상태	오프셋	밸브 목표 위치	밸브 현재 위치	UV_ICE_TANK	UV_ICE_TRAY	UV_ICE_DOOR	UV_WATER_OUT	냉수_온도_읽기_시간	정수_온도_읽기_시간	클래스	BaseWatt	BaseOffsetWatt	Watt	TargetWatt	TargetOffsetWatt
2023-05-19-162347 9 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0.00 -559 1 0 0 1 0 0 0 0 0 0 1 99 0 896 0 0 0 27.0 26.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 25.1 0 0 0 286 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 517 897 897 511 268 492 379 1 0 1 0 0 0 0 0 0 0 1 26.3 25.3 25.3 27.0 25.1 26.7 24.5 2020 01 01 00 00 20 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 1 129600 1439 0 0 0.0 0.0 0 0 0 1700 0 0 0 0 585 585 1 0 2900 0 0.00 
2023-05-19-162348 9 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0.00 -559 1 0 0 1 0 0 0 0 0 0 1 99 0 895 0 0 0 27.0 26.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 25.1 0 0 0 285 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 517 897 898 511 268 491 379 1 0 1 0 0 0 0 0 0 0 2 26.3 25.3 25.2 27.0 25.1 26.7 24.5 2020 01 01 00 00 20 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 1 129600 1439 0 0 0.0 0.0 0 0 0 1700 0 0 0 0 584 584 1 0 2900 0 0.00 
2023-05-19-162350 9 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 34 0.58 -559 1 0 0 1 0 0 0 0 0 0 1 99 0 893 0 0 0 26.8 26.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 25.1 0 0 0 283 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 516 897 898 512 268 492 380 1 0 1 0 0 0 0 0 0 0 2 26.5 25.3 25.2 26.8 25.1 26.7 24.3 2020 01 01 00 00 20 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 1 129600 1439 0 0 0.0 0.0 0 0 0 1700 0 0 0 0 582 582 1 0 2900 0 0.00 
2023-05-19-162351 9 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 97 1.66 -559 1 0 0 1 0 0 0 0 0 0 2 99 0 892 0 0 0 26.8 26.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 25.0 0 0 0 282 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 516 896 896 512 269 492 380 1 0 1 0 0 0 0 0 0 0 2 26.5 25.6 25.6 26.8 25.0 26.7 24.3 2020 01 01 00 00 20 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 1 129600 1439 0 0 0.0 0.0 0 0 0 1700 0 0 0 0 581 581 1 0 2900 0 0.00 
2023-05-19-162353 9 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 100 1.71 -559 1 0 0 1 0 0 0 0 0 0 1 99 0 890 0 0 0 26.8 26.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 25.0 0 0 0 280 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 516 896 897 512 269 492 380 1 0 1 0 0 0 0 0 0 0 2 26.5 25.6 25.3 26.8 25.0 26.7 24.3 2020 01 01 00 00 20 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 1 129600 1439 0 0 0.0 0.0 0 0 0 1700 0 0 0 0 579 579 1 0 2900 0 0.00 
2023-05-19-162354 9 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 99 1.69 -559 1 0 0 1 0 0 0 0 0 0 1 99 0 889 0 0 0 26.8 26.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 25.0 0 0 0 279 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 516 896 897 512 269 492 380 1 0 1 0 0 0 0 0 0 0 2 26.5 25.6 25.3 26.8 25.0 26.7 24.3 2020 01 01 00 00 20 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 1 129600 1439 0 0 0.0 0.0 0 0 0 1700 0 0 0 0 578 578 1 0 2900 0 0.00 
2023-05-19-162356 9 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 99 1.69 -559 1 0 0 1 0 0 0 0 0 0 1 99 0 887 0 0 0 26.8 26.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 25.0 0 0 0 277 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 516 897 897 512 269 492 380 1 0 1 0 0 0 0 0 0 0 2 26.5 25.3 25.3 26.8 25.0 26.7 24.3 2020 01 01 00 00 20 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 1 129600 1439 0 0 0.0 0.0 0 0 0 1700 0 0 0 0 576 576 1 0 2900 0 0.00 
2023-05-19-162357 9 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 100 1.71 -559 1 0 0 1 0 0 0 0 0 0 1 99 0 886 0 0 0 26.8 26.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 25.0 0 0 0 276 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 516 896 897 512 269 493 380 2 0 1 0 0 0 0 0 0 0 2 26.5 25.6 25.3 26.8 25.0 26.7 24.3 2020 01 01 00 00 20 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 1 129600 1439 0 0 0.0 0.0 0 0 0 1700 0 0 0 0 575 575 1 0 2900 0 0.00 
2023-05-19-162359 9 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 99 1.69 -559 1 0 0 1 0 0 0 0 0 0 1 99 0 884 0 0 0 26.8 26.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 25.0 0 0 0 274 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 517 896 897 512 269 493 380 1 0 2 0 0 0 0 0 0 0 2 26.3 25.6 25.3 26.8 25.0 26.7 24.3 2020 01 01 00 00 20 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 1 129600 1439 0 0 0.0 0.0 0 0 0 1700 0 0 0 0 573 573 1 0 2900 0 0.00 
2023-05-19-162400 9 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 100 1.71 -559 1 0 0 1 0 0 0 0 0 0 1 99 0 883 0 0 0 26.8 26.7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 25.0 0 0 0 273 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 516 896 897 512 269 493 380 1 0 1 0 0 0 0 0 0 0 2 26.5 25.6 25.3 26.8 25.0 26.7 24.3 2090 05 19 16 23 59 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 1 129600 1439 0 0 0.0 0.0 0 0 0 1700 0 0 0 0 572 572 1 0 2900 0 0.00 
