시간 냉수_만수위	냉수_수위	냉수_최초만수위	V_NOS	V_정수추출	V_냉수에어	V_냉수입수	V_냉수추출	V_냉수배수	V_온수입수	V_온수출수	V_온수배수	V_전원	V_트레이_입수	압축기	FEEDER_CW	FEEDER_CCW	ICE_TRAY_CW	ICE_TRAY_CCW	HZ	LPM	Outage	얼음_Config	얼음_Make	얼음_우선	제빙_모드	만빙_상태	만빙_시작	만빙_출력	만빙_입력	만빙_카운터	만빙_검사시간	만빙_검사주기	Init_Step	Ready_Step	Icing_Step	정수온도	외기온도	트레이입수시간	제빙시간	스윙바	DeIcing_Step	탈빙_온도_영역	탈빙_RepeatNum	탈빙_Count	탈빙_OnOffCmd	탈빙_OnOffTime	Tray_탈빙위치	Tray_제빙위치	Tray_StartTime	Tray_MovingTime	Tray_RR_Count	Tray_RR_Wait	Tray_RCF_Cmd	Tray_RCF_CmdCount	Tray_RCF_TIME	Tray_RFD_WaitTime	Tray_ErrorIcingCount	Tray_ErrorDeIcingCount	Cold_Config	Cold_Make	Cold_TargetTempOn	Cold_TargetTempOff	Cold_현재온도	Cold_지연입수시간	Cold_추가입수시간	Cold_추가냉각	Cold_추가냉각시간	Comp_OnOff	Comp_보호시간	Comp_OnTime	Comp_OffTime	Comp_FANOnOff_1	Comp_FANOnOff_2	Comp_추가동작시간	Comp_목표RPS	Comp_현재RPS	Comp_에러코드	DrainPump_OnOff	RetryCount	RetryCmd	OnOffTime	Error	저수위	만수위	수위상태	상태	모드	목표_위치	현재_위치	ADC_TEMP_HOT_IN	TEMP_HOT_OUT	TEMP_HEATER	TEMP_ROOM	TEMP_COLD	TEMP_AMBI	TEMP_EVA_1	LEAK	SAVING_PHOTO	만빙	배수펌프_FB	UV_ICE_TANK	UV_ICE_TRAY	UV_WATER_OUT	UV_ICE_DOOR	HEATER_FB	24V_FB	12V_FB	TEMP_HOT_IN	TEMP_HOT_OUT	TEMP_HEATER	TEMP_ROOM	TEMP_COLD	TEMP_AMBI	TEMP_EVA_1	년	월	일	시	분	초	RTC레지스터	Saving_Config	상태	Dark2Light	Light2Dark	IsDark	ADC_Photo	AdcLimitSleep	AdcLimitWakeUp	TimerSleep	TimerWakeUp	Err_ColdTemp	Err_RoomTemp	Err_AmbiTemp	Err_HotInTemp	Err_HotOut	Err_HeaterTemp	Err_Eva	Err_Leak	Err_MicroDetect	Err_MircoMove	Err_DrainPump	서비스_상태	탱크열림	시간	Eep저장시간	온수_Lock	초기화	TargetOutTemp	TargetPreHeatTemp	CoolingTime	MaxTimeOut	PreHeatingTimeOut	Output	MaxTick	CurrentTick	TargetTick	히터_상_OnOff	히터_하_OnOff	상태	오프셋	밸브 목표 위치	밸브 현재 위치	UV_ICE_TANK	UV_ICE_TRAY	UV_ICE_DOOR	UV_WATER_OUT	냉수_온도_읽기_시간	정수_온도_읽기_시간	클래스	BaseWatt	BaseOffsetWatt	Watt	TargetWatt	TargetOffsetWatt
2023-05-10-111245 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 855 0 0 0 21.7 23.0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.2 0 0 0 245 0 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 572 859 821 563 313 535 468 2 0 0 0 0 0 0 0 0 82 7 20.7 33.5 40.7 21.7 20.2 23.0 16.5 2020 01 01 00 00 50 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129599 1439 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 544 544 0 2590 2590 0 0.00 
2023-05-10-111246 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 853 0 0 0 21.7 23.0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.2 0 0 0 243 0 62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 572 863 834 562 313 535 468 2 0 0 0 0 0 0 0 0 82 7 20.7 32.7 38.2 21.7 20.2 23.0 16.5 2020 01 01 00 00 50 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129599 1439 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 542 542 0 2590 2590 0 0.00 
2023-05-10-111248 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 36 0.61 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 852 0 0 0 21.7 23.0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.2 0 0 0 241 0 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 571 871 867 563 313 535 468 2 0 0 0 0 0 0 0 0 82 8 20.7 31.2 32.0 21.7 20.2 23.0 16.5 2020 01 01 00 00 50 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129599 1439 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 541 541 0 2590 2590 0 0.00 
2023-05-10-111249 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 36 0.61 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 850 0 0 0 21.7 23.0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.2 0 0 0 240 0 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 571 883 888 563 313 535 468 2 0 0 0 0 0 0 0 0 81 7 20.7 28.5 27.3 21.7 20.2 23.0 16.5 2020 01 01 00 00 50 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129599 1439 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 539 539 0 2590 2590 0 0.00 
2023-05-10-111251 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 849 0 0 0 21.7 23.0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.2 0 0 0 239 0 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 571 893 888 562 313 535 468 2 0 0 0 0 0 0 0 0 81 7 20.7 26.2 27.3 21.7 20.2 23.0 16.5 2020 01 01 00 00 50 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129598 1438 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 538 538 0 2590 2590 0 0.00 
2023-05-10-111252 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 36 0.61 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 847 0 0 0 21.7 23.0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.2 0 0 0 237 0 68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 571 898 887 562 313 535 468 2 0 0 0 0 0 0 0 0 81 7 20.7 25.2 27.6 21.7 20.2 23.0 16.5 2020 01 01 00 00 50 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129598 1438 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 536 536 0 2590 2590 0 0.00 
2023-05-10-111254 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 36 0.61 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 846 0 0 0 21.7 23.0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.2 0 0 0 235 0 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 570 902 897 563 313 535 468 2 0 0 0 0 0 0 0 0 81 7 20.8 24.2 25.3 21.7 20.2 23.0 16.5 2020 01 01 00 00 50 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129598 1438 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 535 535 0 2590 2590 0 0.00 
2023-05-10-111255 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 844 0 0 0 21.7 23.0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.2 0 0 0 234 0 71 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 570 903 903 562 313 535 468 2 0 0 0 0 0 0 0 0 81 7 20.8 24.0 24.0 21.7 20.2 23.0 16.5 2020 01 01 00 00 50 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129598 1438 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 533 533 0 2590 2590 0 0.00 
2023-05-10-111257 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 36 0.61 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 843 0 0 0 21.7 23.0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.2 0 0 0 232 0 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 571 905 906 562 313 535 467 2 0 0 0 0 0 0 0 0 81 7 20.7 23.5 23.2 21.7 20.2 23.0 16.6 2020 01 01 00 00 50 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129598 1438 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 532 532 0 2590 2590 0 0.00 
2023-05-10-111258 9 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 35 0.60 -559 0 0 0 1 0 0 1 0 0 0 0 99 0 841 0 0 0 21.7 22.8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 7.5 5.8 20.2 0 0 0 231 0 74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 200 200 570 907 907 562 313 535 467 2 0 0 0 0 0 0 0 0 81 7 20.8 23.0 23.0 21.7 20.2 23.0 16.6 2020 01 01 00 00 50 00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 129598 1438 0 1 0.0 0.0 0 0 0 1700 0 0 0 0 530 530 0 2590 2590 0 0.00 
